mail_id,gonderen_ad,konu,govde,kategori,aciliyet,tarih
345,Mustafa Öztürk,Ürün TEHLİKELİ,"Aldığım tablet kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

Saygılarımla,
Mustafa Öztürk",teknik,5,2026-03-31 10:35
346,Emine Aydın,Ürün arızalı,"Aldığım ütü ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP297509

Saygılarımla,
Emine Aydın",teknik,3,2026-04-06 10:35
347,Hatice Özdemir,İndirim uygulanmadı,"Kupon kodumu kullandım ama faturaya yansımamış. Kupon kodu: HOSGELDIN20. Fark olan 149 TL'yi iade etmenizi rica ederim.

Saygılarımla,
Hatice Özdemir",fatura,2,2026-04-09 10:35
348,İbrahim Kurt,Kargo şirketi rezalet,"spor ayakkabı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

----- Önceki Mesaj -----
Merhaba İbrahim Kurt,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,4,2026-04-16 10:35
349,İbrahim Kurt,Fatura tutarı yanlış,"Sipariş tutarım 3299 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP805893

--
İbrahim Kurt",fatura,3,2026-04-13 10:35
350,Esra Acar,Sipariş gelmedi,"Merhaba, 12.03.2026 tarihinde sipariş ettiğim yatak takımı hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP515922

İyi günler dilerim,
Esra Acar

----- Önceki Mesaj -----
Merhaba Esra Acar,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-03-31 10:35
351,Zeynep Şahin,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. saç kurutma makinesi modeli kalitesizmiş. Param iade edilsin.

Saygılarımla,
Zeynep Şahin

----- Önceki Mesaj -----
Merhaba Zeynep Şahin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,4,2026-04-21 10:35
352,Burak Erdoğan,İade prosedürü hakkında,"Merhaba, SP762055 numaralı siparişimdeki mont ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.",iade,1,2026-04-18 10:35
353,Onur Yıldırım,Geç teslimat,"Siparişim SP576919 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

Teşekkürler,
Onur Yıldırım
Tel: 05402944841",kargo,3,2026-04-06 10:35
354,Emine Aydın,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 799 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

Teşekkürler,
Emine Aydın
Tel: 05456756203",fatura,5,2026-04-12 10:35
355,Elif Arslan,İade prosedürü hakkında,"Merhaba, SP430926 numaralı siparişimdeki Bluetooth kulaklık ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.",iade,1,2026-04-03 10:35
356,Burak Erdoğan,İade prosedürü hakkında,"Merhaba, SP401036 numaralı siparişimdeki Bluetooth kulaklık ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Saygılarımla,
Burak Erdoğan",iade,2,2026-04-13 10:35
357,Ahmet Çelik,Eksik parça,"kulaklık kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

Saygılarımla,
Ahmet Çelik",teknik,3,2026-04-06 10:35
358,Emine Aydın,Sipariş takibi,"İyi günler, sipariş ettiğim valiz için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP763829

Teşekkürler,
Emine Aydın
Tel: 05429901266",kargo,2,2026-04-11 10:35
359,Hatice Özdemir,Geç teslimat,"Siparişim SP576786 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

--
Hatice Özdemir",kargo,3,2026-04-12 10:35
360,Mustafa Öztürk,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

Saygılarımla,
Mustafa Öztürk

----- Önceki Mesaj -----
Merhaba Mustafa Öztürk,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,2,2026-04-20 10:35
361,Mustafa Öztürk,Ürün arızalı,"Aldığım laptop ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP961574

--
Mustafa Öztürk

> Mustafa Öztürk şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,3,2026-04-05 10:35
362,Gamze Çetin,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP159642 Tutar: 299 TL

Saygılarımla,
Gamze Çetin

> Gamze Çetin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,5,2026-04-24 10:35
363,Ayşe Yılmaz,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 7999 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP147670

Teşekkürler,
Ayşe Yılmaz
Tel: 05504536777",iade,5,2026-04-08 10:35
364,Mustafa Öztürk,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 149 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP484398

--
Mustafa Öztürk",fatura,4,2026-04-08 10:35
365,Hüseyin Doğan,Beden değişimi,"Sipariş ettiğim ürün bana büyük geldi. Bir beden küçüğüyle değişim yapmak mümkün mü? Sipariş: SP740255

Saygılarımla,
Hüseyin Doğan",iade,2,2026-03-30 10:35
366,İbrahim Kurt,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 2450 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

Saygılarımla,
İbrahim Kurt

> İbrahim Kurt şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,5,2026-04-06 10:35
367,Mehmet Demir,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 2450 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP524965

----- Önceki Mesaj -----
Merhaba Mehmet Demir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-04-25 10:35
368,Ayşe Yılmaz,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 799 TL

--
Ayşe Yılmaz",iade,4,2026-04-16 10:35
369,Kerem Tekin,İndirim uygulanmadı,"Kupon kodumu kullandım ama faturaya yansımamış. Kupon kodu: HOSGELDIN20. Fark olan 1899 TL'yi iade etmenizi rica ederim.

Teşekkürler,
Kerem Tekin
Tel: 05352909784",fatura,3,2026-03-28 10:35
370,Ayşe Yılmaz,Fatura tutarı yanlış,"Sipariş tutarım 4750 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP893612

Saygılarımla,
Ayşe Yılmaz

> Ayşe Yılmaz şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,2,2026-04-05 10:35
371,Selin Aksoy,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. robot süpürge modeli kalitesizmiş. Param iade edilsin.",teknik,4,2026-04-19 10:35
372,Mehmet Demir,Kargo şirketi rezalet,"kahve makinesi siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

İyi günler dilerim,
Mehmet Demir

> Mehmet Demir şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,4,2026-04-23 10:35
373,Ali Yıldız,Garanti sorusu,"İyi günler, 13.04.2026 tarihinde aldığım robot süpürge için garanti belgesini nereden temin edebilirim?

Saygılarımla,
Ali Yıldız",teknik,2,2026-04-11 10:35
374,Selin Aksoy,Kargo durumu hakkında,"Merhaba, 01.04.2026 tarihinde verdiğim SP833723 numaralı siparişimin durumunu öğrenmek istiyorum. Kargo takip linki çalışmıyor. Bilgi verirseniz sevinirim.",kargo,1,2026-04-08 10:35
375,Mustafa Öztürk,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 459 TL

Saygılarımla,
Mustafa Öztürk

----- Önceki Mesaj -----
Merhaba Mustafa Öztürk,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-04-21 10:35
376,Fatma Kaya,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

İyi günler dilerim,
Fatma Kaya",fatura,2,2026-04-10 10:35
377,İbrahim Kurt,Ürün kullanımı,"Merhaba, yeni aldığım telefon kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.

----- Önceki Mesaj -----
Merhaba İbrahim Kurt,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,1,2026-04-21 10:35
378,Elif Arslan,İndirim uygulanmadı,"Kupon kodumu kullandım ama faturaya yansımamış. Kupon kodu: HOSGELDIN20. Fark olan 1899 TL'yi iade etmenizi rica ederim.

Teşekkürler,
Elif Arslan
Tel: 05577720828",fatura,3,2026-04-22 10:35
379,Gamze Çetin,Ürün beğenilmedi,"İyi günler, aldığım mont beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.",iade,1,2026-04-27 10:35
380,Onur Yıldırım,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP656639 Tutar: 1250 TL

Saygılarımla,
Onur Yıldırım",kargo,5,2026-04-02 10:35
381,Kerem Tekin,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. saç kurutma makinesi modeli kalitesizmiş. Param iade edilsin.

--
Kerem Tekin

----- Önceki Mesaj -----
Merhaba Kerem Tekin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,4,2026-04-16 10:35
382,Mehmet Demir,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP776364

Teşekkürler,
Mehmet Demir
Tel: 05558221845

----- Önceki Mesaj -----
Merhaba Mehmet Demir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-24 10:35
383,Ayşe Yılmaz,Sipariş takibi,"İyi günler, sipariş ettiğim kahve makinesi için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP916232

Saygılarımla,
Ayşe Yılmaz",kargo,1,2026-04-10 10:35
384,Selin Aksoy,Fatura tutarı yanlış,Sipariş tutarım 7999 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP593393,fatura,2,2026-04-11 10:35
385,Elif Arslan,İade prosedürü hakkında,"Merhaba, SP877493 numaralı siparişimdeki akıllı saat ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Saygılarımla,
Elif Arslan",iade,1,2026-04-10 10:35
386,Esra Acar,Sipariş gelmedi,"Merhaba, 30.03.2026 tarihinde sipariş ettiğim elektrikli süpürge hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP769975

--
Esra Acar

> Esra Acar şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-03-31 10:35
387,Merve Polat,Sipariş gelmedi,"Merhaba, 28.02.2026 tarihinde sipariş ettiğim blender hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP559381

--
Merve Polat

> Merve Polat şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-04-17 10:35
388,Elif Arslan,İndirim uygulanmadı,"Kupon kodumu kullandım ama faturaya yansımamış. Kupon kodu: HOSGELDIN20. Fark olan 459 TL'yi iade etmenizi rica ederim.

--
Elif Arslan

> Elif Arslan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,3,2026-04-12 10:35
389,Hüseyin Doğan,İade onayı bekliyorum,"03.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP467121

Teşekkürler,
Hüseyin Doğan
Tel: 05335673599",iade,3,2026-04-02 10:35
390,Ayşe Yılmaz,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 299 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP316092",iade,5,2026-04-20 10:35
391,Ali Yıldız,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Teşekkürler,
Ali Yıldız
Tel: 05512838859",iade,4,2026-04-02 10:35
392,Onur Yıldırım,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 2450 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP460857

İyi günler dilerim,
Onur Yıldırım",fatura,4,2026-04-03 10:35
393,Ayşe Yılmaz,Ürün kullanımı,"Merhaba, yeni aldığım saç kurutma makinesi kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.

--
Ayşe Yılmaz",teknik,1,2026-04-16 10:35
394,Ahmet Çelik,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 149 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

İyi günler dilerim,
Ahmet Çelik

> Ahmet Çelik şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,4,2026-04-16 10:35
395,Kerem Tekin,Kargo şirketi rezalet,"kahve makinesi siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Teşekkürler,
Kerem Tekin
Tel: 05478186990",kargo,3,2026-04-11 10:35
396,İbrahim Kurt,Geç teslimat,"Siparişim SP488162 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

Teşekkürler,
İbrahim Kurt
Tel: 05522197935",kargo,3,2026-04-10 10:35
397,Zeynep Şahin,İade prosedürü hakkında,"Merhaba, SP943019 numaralı siparişimdeki blender ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

--
Zeynep Şahin

> Zeynep Şahin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,2,2026-03-29 10:35
398,Ali Yıldız,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 459 TL

Saygılarımla,
Ali Yıldız

----- Önceki Mesaj -----
Merhaba Ali Yıldız,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,4,2026-04-04 10:35
399,Mehmet Demir,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP475876 Tutar: 2450 TL

Saygılarımla,
Mehmet Demir",kargo,5,2026-04-22 10:35
400,Onur Yıldırım,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP577463 Tutar: 1899 TL

Saygılarımla,
Onur Yıldırım",kargo,5,2026-04-20 10:35
401,İbrahim Kurt,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 4750 TL

--
İbrahim Kurt",iade,4,2026-04-01 10:35
402,Zeynep Şahin,Ürün arızalı,"Aldığım kulaklık ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP429861

----- Önceki Mesaj -----
Merhaba Zeynep Şahin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-23 10:35
403,Mustafa Öztürk,Sipariş takibi,"İyi günler, sipariş ettiğim spor ayakkabı için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP532322

Teşekkürler,
Mustafa Öztürk
Tel: 05557907400

> Mustafa Öztürk şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,2,2026-04-22 10:35
404,Hasan Koç,Beden değişimi,"Sipariş ettiğim ürün bana büyük geldi. Bir beden küçüğüyle değişim yapmak mümkün mü? Sipariş: SP533020

--
Hasan Koç

----- Önceki Mesaj -----
Merhaba Hasan Koç,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,1,2026-04-11 10:35
405,Kerem Tekin,Fatura tutarı yanlış,"Sipariş tutarım 459 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP817712

--
Kerem Tekin

----- Önceki Mesaj -----
Merhaba Kerem Tekin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,3,2026-04-13 10:35
406,Hasan Koç,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 149 TL

Teşekkürler,
Hasan Koç
Tel: 05358719145",iade,4,2026-04-14 10:35
407,Hatice Özdemir,Kargo şirketi rezalet,"akıllı saat siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Teşekkürler,
Hatice Özdemir
Tel: 05446304573

----- Önceki Mesaj -----
Merhaba Hatice Özdemir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-13 10:35
408,Emine Aydın,Kargo durumu hakkında,"Merhaba, 05.03.2026 tarihinde verdiğim SP219629 numaralı siparişimin durumunu öğrenmek istiyorum. Kargo takip linki çalışmıyor. Bilgi verirseniz sevinirim.

--
Emine Aydın",kargo,1,2026-04-23 10:35
409,Elif Arslan,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 149 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

Saygılarımla,
Elif Arslan

> Elif Arslan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,5,2026-04-09 10:35
410,Elif Arslan,Kargom kayıp!!,"Bu nasıl bir hizmet anlayışı? 10 GÜNDÜR siparişimi bekliyorum. Kargo şirketini aradım, sizden bilgi gelmediğini söylüyor. SP146542 numaralı siparişim derhal teslim edilsin yoksa iptal istiyorum.

İyi günler dilerim,
Elif Arslan",kargo,4,2026-04-25 10:35
411,Fatma Kaya,İade onayı bekliyorum,"05.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP731718

----- Önceki Mesaj -----
Merhaba Fatma Kaya,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,3,2026-04-17 10:35
412,Burak Erdoğan,Kargo şirketi rezalet,"kazak siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!",kargo,3,2026-04-05 10:35
413,İbrahim Kurt,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 799 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

İyi günler dilerim,
İbrahim Kurt",fatura,4,2026-04-05 10:35
414,Gamze Çetin,Ürün arızalı,"Aldığım tablet ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP112964

----- Önceki Mesaj -----
Merhaba Gamze Çetin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-23 10:35
415,Burak Erdoğan,İade prosedürü hakkında,"Merhaba, SP312994 numaralı siparişimdeki blender ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

--
Burak Erdoğan

> Burak Erdoğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,1,2026-04-19 10:35
416,Burak Erdoğan,Beden değişimi,"Sipariş ettiğim ürün bana büyük geldi. Bir beden küçüğüyle değişim yapmak mümkün mü? Sipariş: SP194423

--
Burak Erdoğan",iade,2,2026-04-26 10:35
417,Onur Yıldırım,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP527865

İyi günler dilerim,
Onur Yıldırım",teknik,4,2026-03-31 10:35
418,Gamze Çetin,Fatura talebi,"Merhaba, SP664032 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?

Teşekkürler,
Gamze Çetin
Tel: 05528428425",fatura,1,2026-04-03 10:35
419,Burak Erdoğan,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 3299 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

İyi günler dilerim,
Burak Erdoğan",fatura,5,2026-04-10 10:35
420,Zeynep Şahin,Ürün beğenilmedi,"İyi günler, aldığım kazak beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

--
Zeynep Şahin

> Zeynep Şahin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,2,2026-04-24 10:35
421,Selin Aksoy,İade prosedürü hakkında,"Merhaba, SP267475 numaralı siparişimdeki elektrikli süpürge ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Teşekkürler,
Selin Aksoy
Tel: 05522969909",iade,2,2026-04-08 10:35
422,Ahmet Çelik,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Saygılarımla,
Ahmet Çelik",iade,3,2026-04-24 10:35
423,İbrahim Kurt,Geç teslimat,"Siparişim SP539486 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

--
İbrahim Kurt",kargo,4,2026-03-28 10:35
424,Burak Erdoğan,Eksik parça,"saç kurutma makinesi kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

--
Burak Erdoğan

----- Önceki Mesaj -----
Merhaba Burak Erdoğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-02 10:35
425,Hüseyin Doğan,Kargo şirketi rezalet,"spor ayakkabı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

----- Önceki Mesaj -----
Merhaba Hüseyin Doğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-01 10:35
426,Zeynep Şahin,Fatura tutarı yanlış,"Sipariş tutarım 3299 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP603268

Teşekkürler,
Zeynep Şahin
Tel: 05546124966",fatura,2,2026-04-22 10:35
427,Hüseyin Doğan,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP335552 Tutar: 799 TL

Saygılarımla,
Hüseyin Doğan

> Hüseyin Doğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,5,2026-04-08 10:35
428,Hasan Koç,Geç teslimat,"Siparişim SP614084 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

İyi günler dilerim,
Hasan Koç",kargo,3,2026-04-25 10:35
429,Mehmet Demir,Sipariş gelmedi,"Merhaba, 19.04.2026 tarihinde sipariş ettiğim mont hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP662275

İyi günler dilerim,
Mehmet Demir",kargo,3,2026-04-09 10:35
